,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
3013,3013,3016,18285,FPT,FPT: Giao dịch cổ phiếu của cổ đông nội bộ,Tên người thực hiện giao dịch: Nguyễn Điệp Tùng Chức vụ hiện nay tại tổ chức niêm yết: Thành viên HĐQT Công ty Cổ phần FPT Mã Chứng khoán Giao dịch: FPT Số lượng cổ phiếu nắm giữ trước khi giao dịch: 2.243.263 cổ phiếu Số lượng cổ phiếu đăng ký giao dịch (bán): 440.000 cổ phiếu Số lượng cổ phiếu dự kiến nắm giữ sau khi giao dịch: 1.803.263 cổ phiếu Mục đích giao dịch: Phục vụ nhu cầu tài chính cá nhân Thời gian dự kiến thực hiện giao dịch: Từ 02/02/2009 đến 31/03/2009.,2009-01-23 14:40:00,FPT
3136,3136,3139,18223,FPT,FPT: Báo cáo tài chính Quý IV/2008,Download File : 20090202-FPT-BCTC Chi tiet Quy 04-2008.pdf,2009-02-02 15:44:00,FPT
3147,3147,3150,18219,FPT,FPT: Giao dịch cổ phiếu của cổ đông nội bộ,Tên người thực hiện giao dịch: Nguyễn Điệp Tùng Chức vụ hiện nay tại tổ chức niêm yết: Thành viên HĐQT Công ty cổ phần FPT Mã chứng khoán giao dịch: FPT Số lượng cổ phiếu nắm giữ trước khi giao dịch: 2.243.263 cổ phiếu Số lượng cổ phiếu dự kiến giao dịch (bán): 440.000 cổ phiếu Số lượng cổ phiếu dự kiến nắm giữ sau khi giao dịch: 1.803.263 cổ phiếu Mục đích giao dịch: Phục vụ nhu cầu tài chính cá nhân Thời gian dự kiến thực hiện giao dịch: Từ ngày 04/02/2009 đến 31/03/2009.,2009-02-02 16:27:00,FPT
4393,4393,4396,19601,FPT,FPT: Đại hội cổ đông thường niên năm 2009,"Tên TCPH: Công ty Cổ phần FPT Trụ sở chính: 89 Láng Hạ, Hà Nội Điện thoại: (84-43) 730 1515; Fax: (84-43) 768 9079 Tên chứng khoán: Cổ phiếu Công ty CP FPT Mã chứng khoán: FPT Loại chứng khoán: Cổ phiếu phổ thông Mệnh giá: 10.000 đồng Ngày đăng ký cuối cùng: 25/02/2009 Lý do và mục đích: Đại hội cổ đông thường niên năm 2009 Thời gian thực hiện: 29/03/2009 Địa điểm thực hiện: Trung tâm Hội nghị Quốc gia, Mỹ Đình, Từ Liêm, Hà Nội. TTLK tạm ngừng nhận lưu ký chứng khoán FPT ngày 24/02, 25/02 và 26/02/2009.",2009-02-26 08:41:00,FPT
5435,5435,5438,20633,FPT,FPT: Nghị quyết Hội đồng quản trị,"Thông qua quyết định thành lập 2 hội đồng trực thuộc Hội đồng Quản trị công ty cổ phần FPT Hội đồng ALCO (Assets and Liabilities Committee – Hội đồng quản lý tài sản) Hội đồng đầu tư công ty cổ phần FPTThông qua kiến nghị của Ông Phan Ngô Tống Hưng xin rút khỏi Hội đồng Quản trị Công ty Cổ phần FPT Thông qua kiến nghị của Ông Thang Đức Thắng xin rút khỏi Ban kiểm soát Công ty Cổ phần FPT, đề nghị Ban Kiểm soát tìm nhân sự thay thế trình Đại hội đồng cổ đông phê duyệt Thông qua ngân sách cho Ban kiểm soát Công ty Cổ phần FPT là 30.000 USD/năm trình Đại hội đồng cổ đông phê duyệt Thông qua kiến nghị của Ông Lê Quang Tiến xin thôi giữ chức vụ Giám đốc Tài chính Công ty Cổ phần FPT và bổ nhiệm Ông Phan Đức Trung giữ chức vụ Giám đốc Tài chính công ty cổ phần FPT Thông qua việc thành lập Công ty TNHH Thương Mại FPT (Tên tiếng Anh: FPT Trading Company; tên viết tắt: FTC) trên cơ sở hợp nhất Công ty TNHH phân phối FPT (FDC), Công ty TNHH công nghệ di động FPT (FMB), Công ty TNHH Bán lẻ FPT (FRT) thành Công ty TNHH thương mại FPT Thông qua đề xuất thực hiện cổ phần hóa Công ty TNHH Hệ thống thông tin FPT (FIS) và Công ty TNHH Thương mại FPT (FTC) trong năm 2009 trình Đại hội đồng cổ đông phê duyệt Thông qua phương án sử dụng lợi nhuận của Công ty Cổ phần FPT năm 2008 trình Đại hội đồng cổ đông phê duyệt Thông qua việc phát hành cổ phiếu phổ thông cho người lao động có thành tích trong năm 2008 và cổ phiếu ưu đãi cho cán bộ nhân viên trong năm 2009 trình Đại hội đồng cổ đông phê duyệt.",2009-03-18 18:12:00,FPT
5857,5857,5860,21059,FPT,FPT: Thành viên HĐQT đã bán xong 370 ngàn cổ phiếu,Tên người thực hiện giao dịch: Trương Đình Anh Chức vụ hiện nay tại tổ chức niêm yết: Thành viên HĐQT Công ty CP Phát triển Đầu tư Công nghệ FPT Mã chứng khoán giao dịch: FPT Số lượng cổ phiếu nắm giữ trước khi giao dịch: 2.369.026 cổ phiếu Số lượng cổ phiếu đã giao dịch (bán): 369.000 cổ phiếu Số lượng cổ phiếu nắm giữ sau khi giao dịch: 2.000.026 cổ phiếu Mục đích giao dịch: Phục vụ nhu cầu tài chính cá nhân.,2009-03-26 15:58:00,FPT
6143,6143,6146,21340,FPT,FPT: Lướt sóng hay dài hạn,"Thời gian chất vấn ban lãnh đạo CTCP FPT tại cuộc họp ĐHCĐ hôm 29/3 kéo dài gần 2 tiếng đồng hồ và Ban chủ tọa buộc phải xin tạm ngưng để chuyển sang phần biểu quyết, bỏ phiếu. Vấn đề nhiều NĐT thắc mắc là tại sao HĐQT FPT đề nghị chia cổ tức có 26%, giữ lại lợi nhuận tới 518 tỷ đồng. Chủ trương cổ phần hóa 2 công ty con thuộc loại làm ăn hiệu quả nhất của FPT cũng đặt ra không ít dấu hỏi về tính hấp dẫn của mã blue-chip này. Theo tờ trình của HĐQT FPT, năm 2008 tổng thu nhập cổ đông FPT đạt 763 tỷ đồng, trong đó cổ tức đã tạm ứng (26% trên mệnh giá) là 244,4 tỷ đồng, thu nhập còn lại của cổ đông là 518,5 tỷ đồng được HĐQT đề nghị giữ lại để đảm bảo nguồn vốn cho đầu tư phát triển sản xuất kinh doanh của Tập đoàn trong những năm tới. Đề xuất đã gây phản ứng mạnh trong phần chất vấn khi có nhiều câu hỏi trực tiếp xoáy sâu vào chủ đề này. Phần trả lời của ông Nguyễn Thành Nam, tân Tổng giám đốc FPT gây thêm bức xúc với một số cổ đông khi cho rằng, cổ tức 26% là cao và cao hơn... lãi suất tiết kiệm. Một cổ đông phản pháo ngay: ""Có ai trong chúng tôi được mua cổ phiếu FPT bằng mệnh giá 10.000đổng, trừ các vị trong HĐQT. Mua FPT giá cao, chúng tôi đã thiệt thòi, đầu tư với giá đó thì mức cổ tức như hiện tại thấp xa so với tiền gửi tiết kiệm. Tư duy của Tổng giám đốc như vậy là không ổn, cứ như thế thì sang năm ông ấy có thể nói lợi tức đầu tư vào FPT gấp 4 - 5 lần tiền gửi tiết kiệm” Một NĐT khác lên tiếng: ""Với cổ đông nhỏ lẻ như chúng tôi, đầu tư năm nào biết năm đó, chứ không thể nói xa vời. Đề nghị HĐQT xem xét chia cho cổ đông trên 50% lợi nhuận. Số còn lại Công ty nên chăng tính toán phương án phát hành trái phiếu chuyển đổi kỳ hạn 2-3 năm, đầu tư nắm giữ cổ phiếu suốt một năm, chúng tôi phải được hưởng quyền lợi, chứ không thể chờ đợi mông lung như hứa hẹn. Ông Phan Đức Trung, Giám đốc tài chính FPT tỏ ra mềm mỏng: ""Trong tình hình khó khăn hiện nay, nếu chúng tôi không dự trù được những khoản đầu tư mở rộng thì chúng tôi có thể trả cổ tức cao hơn. Theo tôi, 26% là mức chấp nhận được với giá cổ phiếu hiện tại"". Chưa thỏa mãn với phần trả lời của ban anh đạo FPT, bà Phạm Mỹ Hạnh, Giám tốc quỹ Vietnam Tiger Fund đề nghị công ty có câu trả lời cụ thể hơn về việc số tiền 518 tỷ đồng nếu giữ lại sẽ được sử dụng như thế nào. Tuy nhiên, câu trả lời để NĐT tổ chức này hài lòng lại chưa có. Tâm tư của những cổ đông mua FPT giá cao và gắn bó dài hạn với công ty lấy được thể hiện qua cả mối quan tâm của họ về việc những công ty con thuộc các ngành chủ đạo của FPT lần lượt được cổ phần hóa. Với những cổ đông nhỏ lẻ thì họ hiểu một cách nôm na là những công ty làm ăn hiệu quả trước đây thuộc FPT 100% thì nay CPH có nghĩa Công ty bị chia sẻ nguồn lợi. ""Khi CPH các công ty con của FPT, cổ đông hiện hữu được lợi ích gì? HĐQT cần ưu tiên bán cho cổ đông hiện hữu trong 10% cổ phần bán ra ngoài"", một NĐT đặt vấn đề (Khi Fsoft và FTelecom, hai công ty chủ lực của FPT cổ phần hóa, cổ đông hiện hữu không được chia sẻ lợi ích hoặc tham gia mua cổ phần - PV). Nguyện vọng đầu tư và được thu hồi lợi nhuận của NĐT là chính đáng, đặc biệt với những NĐT nhỏ lẻ đã từng chấp nhận bỏ tiền mua FPT với giá cao. Lý lẽ của HĐQT và ban điều hành doanh nghiệp muốn giữ lại lợi nhuận để tiếp tục tái đầu tư cũng không hẳn không có cơ sở. Trên thế giới, Microsoft từng không chia cổ tức nhiều năm cho cố đông, nhưng những NĐT gắn bó lâu dài với cổ phiếu này cuối cùng đều trở nên giàu có. Theo như lời ông Phan Đức Trung, câu hỏi khó với ban lãnh đạo bất cứ công ty nào là tìm ra giải pháp trung gian giải quyết hài hòa cả quyền lợi của NĐT ngắn hạn và dài hạn. Tuy nhiên, một điều quan trọng mà FPT với tầm vóc và tham vọng của một công ty vươn tới quy mô toàn cầu chưa làm cổ đông thỏa đáng là cung cấp thông tin chi tiết, đầy đủ hơn về những dự án, lĩnh vực có thể được sử dụng, những giả định thuyết phục để bảo vệ cho kế hoạch kinh doanh có khả năng duy trì lợi nhuận ở mức cao. Hơn nữa, trong khi ban lãnh đạo FPT giữ quan điểm ""cứng"" về việc giữ lại phần lớn lợi nhuận để tái đầu tư, có cổ đông thắc mắc ban lãnh đạo đó lại ủng hộ phương án chia cổ tức rất cao (như FOCC trả cổ tức với tỷ lệ 68% bằng tiền mặt) tại các công ty con của FPT (nơi họ góp cố phần). Chỉ khi nào những thông tin trên thực sự minh bạch, cổ đông nhỏ lẻ của Công ty mới không cảm thấy lo lắng bất an và tạo thêm động lực để họ gắn bó dài hạn với Công ty, thay cho tâm lý chực chờ ""lướt sóng"".",2009-04-01 10:34:00,FPT
6185,6185,6188,21382,FPT,FPT: Thành viên HĐQT đã bán xong 440 ngàn cổ phiếu,Tên người thực hiện giao dịch: Nguyễn Điệp Tùng Chức vụ hiện nay tại tổ chức niêm yết: Thành viên HĐQT Công ty cổ phần FPT Mã Chứng khoán Giao dịch: FPT Số lượng cổ phiếu nắm giữ trước khi giao dịch: 2.243.263 cổ phiếu Số lượng cổ phiếu đã giao dịch (bán): 440.000 cổ phiếu Số lượng cổ phiếu dự kiến nắm giữ sau khi giao dịch: 1.803.263 cổ phiếu Mục đích giao dịch: Phục vụ nhu cầu tài chính cá nhân Thời gian hoàn thành giao dịch: 31/03/2009.,2009-04-01 16:47:00,FPT
6294,6294,6297,21492,FPT,FPT: Báo cáo tài chính kiểm toán năm 2008,Download File : 20090402-FPT-BCTC Hop nhat kiem toan nam 2008.pdf,2009-04-02 17:40:00,FPT
8272,8272,8275,23461,FPT,FPT: Báo cáo tài chính tóm tắt Quý I/2009,Download File : 20090429-FPT-BCTC Tom tat Q1-2009.pdf,2009-04-29 17:07:00,FPT
10055,10055,10058,25186,FPT,FPT: Nghị quyết Hội đồng Quản trị,"Điều 1: Thông qua chủ trương Tái cấu trúc Tập đoàn FPT, trong đó tập trung vào 2 mảng hoạt động chính là: quản trị doanh nghiệp (corporate governance) và quản trị tài chính doanh nghiệp (corporate finance). Điều 2: Thông qua việc xác định các ngành nghề kinh doanh chủ chốt để làm cơ sở định hướng phát triển của Tập đoàn FPT gồm: Viễn thông, Công nghiệp nội dung (Content) và các Dịch vụ Công nghệ thông tin.Điều 3: Thông qua việc xác định thông điệp truyền thông về thương hiệu áp dụng thống nhất trong toàn Tập đoàn FPT như sau: FPT là Tập đoàn Công nghệ Thông tin và Viễn thông.Điều 4: Thông qua chủ trương phát hành cổ phần ưu đãi theo mệnh giá với số lượng 5% vốn điều lệ tại thời điểm phát hành của Công ty Hệ thống thông tin FPT (FIS) và Công ty Thương mại FPT (FTG) cho cán bộ nhân viên của hai công ty trên.Điều 5: Thông qua chủ trương phát hành trái phiếu chuyển đổi. Điều 6: Thông qua việc triệu tập họp Đại hội đồng cổ đông bất thường để xin phê chuẩn các vấn đề sau:- Phương án phát hành cổ phần ưu đãi theo mệnh giá với số lượng 5% vốn điều lệ tại thời điểm phát hành của Công ty Hệ thống Thông tin FPT (FIS) và Công ty Thương mại FPT (FTG) cho cán bộ nhân viên của hai công ty trên;- Phương án phát hành trái phiếu chuyển đổi; và- Sửa đổi Điều lệ.Điều 7: Thông qua việc bổ nhiệm và miễn nhiệm nhân sự của Ban Tổng Giám đốc như sau: - Bổ nhiệm ông Phan Đức Trung giữ chức Phó Tổng Giám đốc Công ty Cổ phần FPT; và Miễn nhiệm ông Lê Quang Tiến và ông Đỗ Cao Bảo thôi giữ chức Phó Tổng Giám đốc Công ty Cổ phần FPT.(Theo hsx.vn)",2009-05-26 16:35:00,FPT
10248,10248,10251,25400,FPT,FPT: Ngày đăng ký cuối cùng triệu tập Đại hội đồng Cổ đông thường niên bất thường,"Tổ chức niêm yết: Công ty Cổ phần FPT Mã chứng khoán: FPT Loại chứng khoán: Cổ phiếu phổ thông Mệnh giá: 10.000 đ (Mười ngàn đồng) Ngày giao dịch không hưởng quyền: 04/06/2009 Ngày đăng ký cuối cùng: 08/06/2009 Lý do: Triệu tập Đại hội đồng Cổ đông bất thường Nội dung cuộc họp: Phương án phát hành cổ phần ưu đãi theo mệnh giá với số lượng 5% vốn điều lệ tại thời điểm phát hành của Công ty hệ thống thông tin FPT (FIS) và Công ty thương mại FPT (FTG) cho cán bộ nhân viên của hai công ty trên Phương án phát hành trái phiếu chuyển đổi Sửa đổi điều lệThời gian và địa điểm thực hiện: Sẽ thông báo sau Trung tâm Lưu ký Chứng khoán Chi nhánh tại Tp.HCM tạm ngừng nhận lưu ký chứng khoán FPT vào những ngày 05,08,09/06/2009 Ghi chú: Đây là thông báo bổ sung thêm nội dung thông báo số 323/TB-SGDHCM ngày 25 tháng 05 năm 2009 với ngày đăng ký cuối cùng để trả cổ tức đợt 1 năm 2009 là 08/06/2009.(Theo hsx.vn)",2009-05-28 18:05:00,FPT
10448,10448,10451,25591,FPT,Sắp khởi công Đại học FPT,"Theo đó, tháng 7/2009, Đại học FPT sẽ chính thức được khởi công và dự kiến cuối năm 2010, một số công trình cơ bản bao gồm khu giảng đường, khu ký túc xá và khối dịch vụ sẽ được hoàn thành và đi vào hoạt động.Theo thiết kế, Đại học FPT sẽ có tổng diện tích 30ha, tại Khu công nghệ cao Hòa Lạc, với tổng vốn đầu tư là 2.696 tỷ đồng, được chia làm hai giai đoạn. Trong đó, giai đoạn 1 bắt đầu được triển khai từ năm 2009 đến năm 2011, sẽ xây dựng trên 94.000 m2 sàn với tổng mức đầu tư 814 tỷ đồng, phục vụ cho 3000 sinh viên theo học. Giai đoạn 2 từ năm 2012 đến năm 2015, tiếp tục xây dựng trên 213.000 m2 sàn với tổng mức đầu tư 1.882 tỷ đồng, đáp ứng cho 7.000 sinh viên. Theo thiết kế tổng thể, Đại học FPT sẽ có 7 khu công trình lớn, gồm: giảng đường và khu nghiên cứu; ký túc xá cho sinh viên; nhà ở cho chuyên gia và giảng viên; khu hành chính, hiệu bộ; khu giáo dục thể chất; phòng thí nghiệm và các công trình khác; công viên và cây xanh. Hội đồng Quản trị Công ty FPT hiện đã giao nhiệm vụ chủ đầu tư thực hiện triển khai dự án cho Công ty Bất động sản FPT (FPT Land), đơn vị tư vấn lập quy hoạch và thiết kế công trình là Công ty Nihon Sekkei (Nhật Bản), với mục tiêu xây dựng một trường đại học có cơ sở vật chất hiện đại bậc nhất Việt Nam, đạt tiêu chuẩn quốc tế.",2009-06-02 14:29:00,FPT
