,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
265405,265405,265506,327275,MSN,MSN: Thông qua tăng vốn điều lệ sau khi phát hành riêng lẻ,"Căn cứ vào báo cáo kết quả chào bán cổ phiếu, Hội đồng quản trị thống nhất tăng vốn điều lệ lên 7.680.756.740.000 đồng và sửa đổi khoản 1 Điều 5 của Điều lệ Công ty.Ủy quyền cho ông Nguyễn Đăng Quang - Chủ tịch Hội đồng Quản trị kiêm Tổng Giám đốc Công ty hoặc ông Nguyễn Thiều Nam - Phó Tổng Giám đốc Công ty tiến hành các thủ tục đăng ký tăng vốn điều lệ của Công ty theo quy định của pháp luật.Tải file gốc",2016-12-29 09:56:31.000,MSN
265520,265520,265621,327383,MSN,MSN: Ký hợp đồng kiểm toán BCTC năm 2016,"Theo đó, chi nhánh Công ty TNHH KPMG và MSN đã ký hợp đồng kiểm toán báo cáo tài chính cho năm kết thúc ngày 31/12/2016Tải file gốc",2016-12-30 09:28:01.000,MSN
266095,266095,266196,327954,MSN,Thanh tra toàn diện Công ty Masan và Khải Hoàn,"Theo thông báo từ Thanh tra Bộ Y tế,đợt thanh tra sẽ bắt đầu từ sau Tết Nguyên đán.Trao đổi vớiTuổi Trẻ, một lãnh đạo Thanh tra Bộ Y tế cho biết mặc dù số lượng nhà sản xuất nước mắm được thanh tra toàn diện lần này chỉ có hai công ty, nhưng tính theo số công ty con thì lên tới trên 10 công ty.Năm 2017 Thanh tra Bộ Y tế cũng sẽ thanh tra toàn diện một số cơ sở sản xuất thực phẩm chức năng lớn.Năm 2016, qua thanh tra tại bốn công ty sản xuất nước giải khát, Thanh tra Bộ Y tế đã xử phạt tổng số tiền trên 6 tỉ đồng do các sai phạm về nguyên liệu và sản phẩm nhiễm chì, sản xuất sản phẩm khi chưa đủ điều kiện... của các nhà sản xuất.",2017-01-05 13:47:43.000,MSN
266309,266309,266410,328161,MSN,MSN: 10/1 thay đổi niêm yết 12 triệu CP,"Cụ thể, MSN được chấp thuận thay đổi niêm yết 12.000.000 cổ phiếu (Mười hai triệu cổ phiếu)Giá trị chứng khoán thay đổi niêm yết (theo mệnh giá): 120.000.000.000 (Một trăm hai mươi tỷ đồng)Tổng số lượng chứng khoán sau khi thay đổi niêm yết: 768.075.674 cổ phiếu (Bảy trăm sáu mươi tám triệu không trăm bảy mươi lăm nghìn sáu trăm bảy mươi bốn cổ phiếu)Tổng giá trị chứng khoán niêm yết sau khi thay đổi niêm yết (theo mệnh giá): 7.680.756.740.000 đồng (Bảy nghìn sáu trăm tám mươi tỷ bảy trăm năm mươi sáu triệu bảy trăm bốn mươi nghìn đồng)Ngày thay đổi niêm yết có hiệu lực: 10/01/2017Lý do thay đổi niêm yết: Chào bán cổ phiếu riêng lẻTải file gốc",2017-01-06 16:46:00.000,MSN
266463,266463,266564,328312,MSN,MSN: Dự kiến phát hành gần 380 triệu cổ phiếu thưởng,Tổng số cổ phiếu MSN dự kiến phát hành 379.420.732 cổ phiếu từ nguồn vốn chủ sở hữu.Tỷ lệ phát hành là 50% và được phát hành từ nguồn thặng dư vốnNgày đăng ký cuối cùng vào 24/1/2017Tải file gốc,2017-01-10 08:38:09.000,MSN
266696,266696,266797,328532,MSN,MSN: 27/12 giao dịch bổ sung 12 triệu CP,"Tổ chức niêm yết : Công ty Cổ phần Tập đoàn MasanTrụ sở chính: Phòng 802, Tầng 8, Tòa nhà Central Plaza, Số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, TP.HCMĐiện thoại : (08) 6256 3862 Fax: (08) 3827 4115Được thay đổi niêm yết (theo Quyết định số 04/QĐ/SGDHCM ngày 06/01/2017) tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh với nội dung như sau:Loại chứng khoán : Cổ phiếu phổ thôngMã chứng khoán : MSNMệnh giá : 10.000 đồngSố lượng chứng khoán thay đổi niêm yết: 12.000.000 cổ phiếu (bị hạn chế chuyển nhượng từ ngày 27/12/2016 đến hết ngày 26/12/2017)Lý do thay đổi niêm yết: Chào bán cổ phiếu riêng lẻ.Tổng số lượng chứng khoán sau khi thay đổi niêm yết: 768.075.674 cổ phiếuTổng giá trị chứng khoán niêm yết sau khi thay đổi niêm yết (theo mệnh giá): 7.680.756.740.000 đồngNgày thay đổi niêm yết có hiệu lực : 10/01/2017Ngày chính thức giao dịch : 27/12/2017",2017-01-11 11:29:24.000,MSN
267034,267034,267135,328857,MSN,MSN: 23/1 GDKHQ phát hành cổ phiếu thưởng,"Tên tổ chức niêm yết : Công ty Cổ phần Tập đoàn MasanMã chứng khoán : MSNLoại chứng khoán : Cổ phiếu phổ thôngMệnh giá : 10.000 đ (mười nghìn đồng)Ngày giao dịch không hưởng quyền : 23/01/2017Ngày đăng ký cuối cùng : 24/01/20171) Lý do và mục đích: Phát hành cổ phiếu để tăng vốn từ nguồn vốn chủ sở hữu2) Nội dung cụ thể:Tỷ lệ thực hiện: 50% (2:1) (người sở hữu 02 cổ phiếu được nhận 01 cổ phiếu mới)Số lượng cổ phiếu dự kiến phát hành: 379.420.732 cổ phiếu.Phương án làm tròn, xử lý cổ phiếu lẻ (nếu có): Đối với cổ phần lẻ (nếu có) phát sinh khi thực hiện quyền, số lượng cổ phần mà cổ đông được nhận sẽ được làm tròn xuống (đến hàng đơn vị) để đảm bảo không vượt quá số lượng cổ phần phát hành.Ví dụ: Tại ngày chốt danh sách để thực hiện quyền, cổ đông A sở hữu 19 cổ phiếu.Với tỷ lệ phát hành là 50%, số cổ phiếu phát hành thêm sẽ là 19 x 50% = 9,5 cổ phiếu. Theo nguyên tắc xử lý cổ phiếu lẻ trên, cổ đông A sẽ thực nhận 09 cổ phiếu mới, phần lẻ 0,5 cổ phiếu phát sinh sẽ bị hủy bỏ.Địa điểm thực hiện:Đối với chứng khoán lưu ký: Người sở hữu làm thủ tục nhận cổ phiếu tại các Thành viên lưu ký (TVLK) nơi mở tài khoản lưu ký.Đối với chứng khoán chưa lưu ký: Người sở hữu làm thủ tục nhận Giấy chứng nhận sở hữu cổ phần như sau:Địa chỉ: Phòng pháp lý - Công ty Cổ phần Tập đoàn Masan. Lầu 8, Tòa nhà Central Plaza, Số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, TP.HCM.Thời gian: Sau khi Công ty hoàn tất thủ tục đăng ký chứng khoán bổ sung với VSD và từ 9h sáng đến 15h30 các ngày trong tuần từ thứ 2 đến thứ 6 (trừ ngày lễ, tết và các ngày nghỉ khác theo quy định của pháp luật).Cổ đông đến làm thủ tục nhận Giấy chứng nhận sở hữu cổ phần xuất trình Giấy chứng nhận sở hữu cổ phần hiện tại, chứng minh nhân dân, Giấy giới thiệu (trường hợp pháp nhân hoặc tổ chức). Trường hợp cổ đông cá nhân ủy quyền cho người khác đến làm thủ tục phải có Giấy ủy quyền được công chứng và chứng minh nhân dân của người được ủy quyền.",2017-01-13 15:50:26.000,MSN
268675,268675,268776,330469,MSN,"Masan báo kết quả lợi nhuận kỷ lục 2016, tăng gần 90%","Theo đó trong năm 2016, Masan đạt doanh thu thuần 43.297 tỷ đồng, tăng 41,4% so với cùng kỳ năm 2015, nhờ sự tăng trưởng 40,3% doanh thu nhu yếu phẩm tiêu dùng (chiếm 90,6% doanh thu của Tập đoàn) và tăng trưởng 52,3% của MSR (CTCP Tài nguyên Masan đang vận hành mỏ Núi Pháo).Trong năm 2016, Masan đạt EBITDA (Lợi nhuận trước lãi, thuế và khấu hao) hợp nhất 9.670 tỷ đồng, tăng 44,6% so với năm 2015 nhờ vào sự đóng góp cao hơn của tất cả các lĩnh vực hoạt động.Lĩnh vực nhu yếu phẩm tiêu dùng mang về EBITDA 6.628 tỷ đồng với biên lợi nhuận 17%. Các lĩnh vực khác như kinh doanh của Techcombank (nơi Masan có 30% lợi ích kinh tế) đạt tăng trưởng lợi nhuận cao và EBITDA của MSR cũng tăng 66,1% trong năm 2016 so với cùng kỳ.Nhờ tăng trưởng doanh thu và lợi nhuận cao trong tất cả các lĩnh vực kinh doanh, đồng thời việc giảm phân bổ lợi nhuận cho cổ phần thiểu số nhờ vào việc tăng cổ phần tại các công ty con, lợi nhuận thuần sau thuế của Tập đoàn đạt 3.772 tỷ đồng.Lợi nhuận thuần sau thuế sau lợi ích cổ đổng thiểu số tăng trưởng 88,8% lên 2.791 tỷ đồng, nghĩa là vượt chỉ tiêu 16% của mục tiêu lợi nhuận đã điều chỉnh tăng là 2.400 tỷ đồng. Nếu cộng lại phân bổ lợi thế thương mại và tài sản vô hình do ảnh hưởng của các giao dịch M&A thì lợi nhuận thuần “tính trên tiền mặt” đạt 3.392 tỷ đồng, tăng 77,8% so với cùng kỳ 2015.Việc sở hữu dòng tiền mặt lớn đã mang lại niềm tin lớn hơn cho đội ngũ quản lý trong việc triển khai các sáng kiến làm tăng giá trị cho cổ đông, như việc mua lại cổ phiếu trong tháng 9 năm 2016 và lần đầu tiên công bố cổ tức bằng tiền ở mức 3.000 đồng trên mỗi cổ phiếu trong tháng 11 năm 2016.Dù tiến hành các kế hoạch mua lại cổ phiếu và chia cổ tức bằng tiền gần đây, Masan đặt mục tiêu tiếp tục giảm tỷ lệ Nợ/EBITDA hợp nhất xuống 3,5x vào cuối năm 2017, bằng cách trả các khoản nợ có lãi suất cao và tiếp tục tăng trưởng lợi nhuận. Cải thiện tỷ lệ đòn cân nợ sẽ giúp giảm chi phí tài chính thuần, củng cố cấu trúc tài sản hợp nhất, và tăng sự linh hoạt tài chính giúp cho các cơ hội phát triển.Mảng thức ăn chăn nuôi của Masan đang có tốc độ phát triển tốtTrong năm 2017, Masan dự báo sẽ tiếp tục tăng trưởng trong tất cả những ngành trụ cột vào năm 2017 với lĩnh vực sản phẩm nhu yếu phẩm tiêu dùng đóng góp khoảng 90% doanh thu thuần.Với kỳ vọng thận trọng, Masan dự kiến mức tăng trưởng doanh thu và lợi nhuận thuần trong khoảng 15% đến 20% trong năm 2017 so với cùng kỳ năm 2016.Thông tin chi tiết sẽ được công bố trước thềm Đại hội đồng cổ đông thường niên trong tháng Tư tới đây.",2017-02-02 14:50:59.000,MSN
268710,268710,268811,331494,MSN,MSN : Báo cáo tình hình quản trị công ty năm 2016,"Theo đó, trong năm 2016 công ty tổ chức 04 cuộc họp Hội đồng quản trị và ban hành 16 nghị quyết/quyết định.Giao dịch cổ phiếu: Có 03 giao dịch mua/bán cổ phiếu của cổ đông nội bộ/người có liên quan/cổ đông lớn được thực hiệnTải file gốc",2017-02-02 15:59:49.000,MSN
269212,269212,269313,331000,MSN,"MSN: Đã phát hành trên 379,4 triệu cổ phiếu thưởng","Cụ thể, MSN đã phát hành 379.420.700 cổ phiếu cho 3.472 cổ đôngTổng số cổ phiếu hiện tại (tính tại ngày đăng ký cuối cùng 24/1/2017 để phát hành cổ phiếu tăng vốn cổ phần từ nguồn vốn chủ sở hữu), trong đó:Số lượng cố phiếu đang lưu hành (không bao gồm cổ phiếu quỹ): 1.138.262.164 cổ phiếuSố lượng cổ phiếu quỹ: 9.234.210 cổ phiếu.Tải file gốc",2017-02-07 15:05:09.000,MSN
269213,269213,269314,331002,MSN,MSN: Thay đổi số lượng CP có quyền biểu quyết sau khi phát hành cổ phiếu thưởng,"Sau khi phát hành cổ phiếu từ nguồn vốn chủ sở hữu, tổng số CP có quyền biểu quyết đang lưu hành của MSN là 1.138.262.164Tải file gốc",2017-02-07 15:07:30.000,MSN
269263,269263,269364,331051,MSN,MSN: Được chấp thuận gia hạn thời gian công bố BCTC,"Theo đó, UBCKNN chấp thuận cho Công ty được gia hạn thời gian công bố BCTC của Công ty lập trong năm tài chính 2017 theo quy định tại Điểm c Khoản 1 Điều 8, Điểm b Khoản 2 và Điểm b Khoản 3 Diều 11 Thông tư số 155/2015/TT-BTC ngày 06/10/2015 của Bộ trưởng Bộ Tài chính hướng dẫn công bố thông tin trên thị trường chứng khoán, cụ thể:Công ty phải công bố BCTC quý và BCTC soát xét quý (nếu có) trong thời hạn 30 ngày kế từ ngày kết thúc quý, nhưng không quá 05 ngày lcế từ ngày tố chức kiểm toán ký báo cáo soát xét BCTC.Công ty phải công bố BCTC bán niên đã được soát xét trong thời 60 ngày kể từ ngày kết thúc 06 tháng đầu năm tài chính, nhưng không quá 05 ngày kể từ ngày tổ chức kiếm toán ký báo cáo soát xét BCTC.Đề nghị Công ty công bố thông tin về việc gia hạn thời gian công bố BCTC tại trang thông tin điện tử (website) của Công ty và thực hiện công bố BCTC trong thời gian sớm nhất theo quy định. Trường hợp Công ty không thực hiện đầy đủ, kịp thời nghĩa vụ công bố thông tin, UBCKNN sẽ xem xét xử lý theo quy định hiện hànhTải file gốc",2017-02-07 17:01:54.000,MSN
269597,269597,269698,331384,MSN,"MSN: Được chấp thuận điều chỉnh tỷ lệ sở hữu NĐTNN lên 48,4%","Ngày 18/01/2017, ủy ban Chứng khoán Nhà nước (UBCKNN) nhận được Công văn số 29/2017/CV ngày 12/01/2017 của Công ty cổ phần Tập đoàn MASAN (Mã CK: MSN) về việc mở lại room nước ngoài sở hữu cổ phiêu MSN, UBCKNN có ý kiến như sau:- UBCKNN chấp thuận Công ty điều chỉnh tỷ lệ sở hữu của nhà đầu tư nước ngoài đối với cổ phiếu MSN đang niêm yết tại Sở giao dịch Chứng khoán Tp. Hồ Chí Minh từ 47,58% lên 48,40% .- Đề nghị Công ty thực hiện chế độ báo cáo và công bố thông tin theo quy định tại Thông tư số 155/2015/TT-BTC ngày 06/10/2015 hướng dẫn công bố thông tin trên thị trường chứng khoán.UBCKNN đề nghị Công ty liên hệ Trung tâm Lưu ký Chứng khoán Việt Nam đểthực hiện các thủ tục liên quan đến việc nới tỷ lệ sờ hữu của nhà dầu tư nước ngoài theo đúng quy định pháp luậtTải file gốc",2017-02-10 09:08:57.000,MSN
269873,269873,269974,331668,MSN,"MSN: Chốt tỷ lệ sở hữu NĐTNN là 48,4%","Căn cứ công văn số 637/ƯBCK-QLCB ngày 07/02/2017 của Uỷ ban Chứng khoán Nhà nước về việc chốt tỷ lệ sở hữu nhà đầu tư nước ngoài của MSN và đề nghị của Công ty cổ phần Tập đoàn Ma San tại công văn số 61/2017/MSN-CV ngày 09/02/2017, Trung tâm Lưu ký Chứng khoán Việt Nam (VSD) thông báo thực hiện chốt tỷ lệ sở hữu nhà đầu tư nước ngoài của mã chứng khoán MSN tại mức 48,40%.Thời gian điều chỉnh: 13/02/2017.Tải file gốc",2017-02-13 16:39:57.000,MSN
269933,269933,270034,331728,MSN,MSN: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 19,Nội dung thay đổi:Vốn điều lệ tăng lên 7.680.756.740.000 đồngTải file gốc,2017-02-14 09:39:16.000,MSN
270051,270051,270152,331844,MSN,MSN: Thông qua chỉnh vốn điều lệ,"Tăng vốn điều lệ của Công ty như sau:a. Vốn điều lệ trước khi tăng: 7.680.756.740.000 đồngb. Vốn điều lệ tăng thêm: 3.794.207.000.000 đồngc. Vốn điều lệ sau khi tăng: 11.474.963.740.000 đồngSửa đổi khoản 1 Điều 5 của Điều lệ Công ty như sau:“Điều 5. Vốn Điều Lệ, cổ phần, các loại chứng khoán khácVốn Điều Lệ của Công Ty là 11.474.963.740.000 VNĐ (mười một nghìn bốn trăm bảy mươi bốn tỷ, chín trăm sáu mươi ba triệu, bảy trăm bốn mươi nghìn đồng). Vốn Điều Lệ của Công Ty được chia thành 1.147.496.374 cổ phần với mệnh giá là 10.000 VNĐ (mười nghìn đồng)/cổ phần.”Tải file gốc",2017-02-15 08:50:46.000,MSN
